,round_number,grant_number,grant_value,grant_clarity,grant_legitimacy,grant_difficulty,grant_is_unsafe,reviewer_1,reviewer_1_social,reviewer_1_ability,reviewer_1_recognition,reviewer_1_engagement,reviewer_1_satisfaction,reviewer_1_total_paid,reviewer_1_trust_level,reviewer_1_correct,reviewer_2,reviewer_2_social,reviewer_2_ability,reviewer_2_recognition,reviewer_2_engagement,reviewer_2_satisfaction,reviewer_2_total_paid,reviewer_2_trust_level,reviewer_2_correct,reviewer_3,reviewer_3_social,reviewer_3_ability,reviewer_3_recognition,reviewer_3_engagement,reviewer_3_satisfaction,reviewer_3_total_paid,reviewer_3_trust_level,reviewer_3_correct,reviewer_1_score,reviewer_2_score,reviewer_3_score,aggregate_score,discussed
715,2.0,216.0,0.6,0.5,0.5,0.19999999999999996,0.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.9499999999999958,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999998,500.0,1.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9699999999999956,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
716,2.0,217.0,0.5,0.5,0.5,0.5,0.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9699999999999996,500.0,1.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9499999999999955,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9399999999999956,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
717,2.0,218.0,0.5,0.4,0.6,0.3999999999999999,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9399999999999952,800.0,2.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999953,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
718,2.0,219.0,0.6,0.5,0.7,0.3999999999999999,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9999999999999954,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9299999999999954,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9299999999999955,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
719,2.0,220.0,0.7,0.3,0.8,0.8,0.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,42.0,0.8,1.0,0.8,0.8,0.1699999999999969,1000.0,3.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
720,2.0,221.0,0.8,0.4,0.4,0.8,0.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9299999999999955,800.0,2.0,1.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.9999999999999954,800.0,2.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9099999999999951,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
721,2.0,222.0,0.4,0.5,0.5,0.19999999999999996,0.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9199999999999956,800.0,2.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9599999999999996,500.0,1.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9699999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722,2.0,223.0,0.5,0.5,0.5,0.5,0.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9599999999999956,800.0,2.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9199999999999955,800.0,2.0,1.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9599999999999957,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
723,2.0,224.0,0.5,0.4,0.4,0.19999999999999996,0.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9199999999999953,800.0,2.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.8899999999999956,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
724,2.0,225.0,0.4,0.5,0.5,0.19999999999999996,0.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9799999999999996,500.0,1.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9399999999999956,800.0,2.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
725,2.0,226.0,0.5,0.3,0.3,0.4,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9699999999999954,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9499999999999953,800.0,2.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9399999999999956,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
726,2.0,227.0,0.5,0.5,0.6,0.19999999999999996,0.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9499999999999996,500.0,1.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.9999999999999951,800.0,2.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9099999999999955,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
727,2.0,228.0,0.4,0.5,0.5,0.19999999999999996,0.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9099999999999954,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9299999999999953,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9099999999999956,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
728,2.0,229.0,0.5,0.6,0.3,0.6,0.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9699999999999955,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9999999999999954,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
729,2.0,230.0,0.3,0.7,0.6,0.7999999999999999,0.0,39.0,0.1,1.0,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9899999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
730,2.0,231.0,0.6,0.8,0.5,0.6000000000000001,0.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9799999999999953,800.0,2.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9399999999999952,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9699999999999954,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
731,2.0,232.0,0.5,0.4,0.5,0.19999999999999996,0.0,34.0,0.5,0.9999999999999999,0.7,0.5,0.9499999999999953,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9699999999999954,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9899999999999956,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
732,2.0,233.0,0.4,0.5,0.6,0.3999999999999999,0.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9599999999999955,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.08999999999999936,1000.0,3.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9199999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
733,2.0,234.0,0.5,0.5,0.7,0.3999999999999999,0.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999998,500.0,1.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9599999999999997,500.0,1.0,1.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.899999999999995,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
734,2.0,235.0,0.5,0.4,0.8,0.8,0.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9599999999999997,500.0,1.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9099999999999957,800.0,2.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9499999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
735,2.0,236.0,0.4,0.5,0.4,0.19999999999999996,0.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.999999999999995,800.0,2.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999998,500.0,1.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9299999999999955,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
736,2.0,237.0,0.5,0.5,0.5,0.5,0.0,50.0,0.8,1.0,0.8,0.6,0.08999999999999962,1000.0,3.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9499999999999953,800.0,2.0,1.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9599999999999955,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
737,2.0,238.0,0.3,0.5,0.5,0.4,0.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9399999999999997,500.0,1.0,1.0,39.0,0.1,1.0,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.8599999999999958,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
738,2.0,239.0,0.5,0.5,0.4,0.19999999999999996,0.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9399999999999954,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,42.0,0.8,1.0,0.8,0.8,0.0799999999999969,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
739,2.0,240.0,0.5,0.6,0.5,0.19999999999999996,0.0,50.0,0.8,1.0,0.8,0.6,0.12999999999999962,1000.0,3.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9399999999999955,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
740,2.0,241.0,0.6,0.7,0.5,0.3999999999999999,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.929999999999995,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9099999999999955,800.0,2.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999998,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
741,2.0,242.0,0.7,0.8,0.4,0.8,0.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9299999999999955,800.0,2.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9299999999999957,800.0,2.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9599999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
742,2.0,243.0,0.8,0.4,0.5,0.8,0.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9199999999999953,800.0,2.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9499999999999996,500.0,1.0,1.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.909999999999995,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
743,2.0,244.0,0.4,0.5,0.3,0.4,0.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999956,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.8899999999999955,800.0,2.0,1.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9199999999999955,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
744,2.0,245.0,0.5,0.5,0.6,0.19999999999999996,0.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9099999999999953,800.0,2.0,1.0,2.0,0.2,0.9999999999999999,0.2,0.7,0.969999999999995,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9799999999999998,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
745,2.0,246.0,0.5,0.4,0.5,0.19999999999999996,0.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9499999999999996,500.0,1.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9999999999999953,800.0,2.0,1.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9799999999999996,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
746,2.0,247.0,0.4,0.5,0.7,0.5999999999999999,0.0,5.0,0.5,1.0,0.5,0.5,0.9699999999999954,800.0,2.0,1.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9699999999999953,800.0,2.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9899999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
747,2.0,248.0,0.5,0.5,0.7,0.3999999999999999,0.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9799999999999954,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9799999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
748,2.0,249.0,0.5,0.7,0.8,0.6000000000000001,0.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9199999999999954,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999954,800.0,2.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.8999999999999957,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
749,2.0,250.0,0.8,0.7,0.6,0.40000000000000013,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999998,500.0,1.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9599999999999954,800.0,2.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9599999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
750,3.0,1.0,0.4,0.4,0.4,0.4,0.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.9599999999999951,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9799999999999954,800.0,2.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9799999999999957,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
751,3.0,2.0,0.5,0.3,0.2,0.6,0.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9799999999999996,500.0,1.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9599999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
752,3.0,3.0,0.3,0.5,0.1,0.8,0.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.8999999999999956,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9899999999999953,800.0,2.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9399999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
753,3.0,4.0,0.6,0.6,0.2,0.7999999999999999,0.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.08999999999999937,1000.0,3.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.8799999999999957,800.0,2.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9999999999999956,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
754,3.0,5.0,0.5,0.3,0.1,0.8,0.0,39.0,0.1,1.0,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999998,500.0,1.0,1.0,37.0,0.2,0.9999999999999999,0.2,0.2,0.9399999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
755,3.0,6.0,0.5,0.5,0.4,0.19999999999999996,0.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9299999999999953,800.0,2.0,1.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.9699999999999952,800.0,2.0,1.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9599999999999952,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
756,3.0,7.0,0.6,0.6,0.4,0.3999999999999999,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9299999999999954,800.0,2.0,1.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999998,500.0,1.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9299999999999953,800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
757,3.0,8.0,0.7,0.7,0.5,0.3999999999999999,0.0,50.0,0.8,1.0,0.8,0.6,0.08999999999999965,1000.0,3.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9699999999999953,800.0,2.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9699999999999998,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
758,3.0,9.0,0.8,0.8,0.6,0.40000000000000013,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9599999999999997,500.0,1.0,1.0,50.0,0.8,1.0,0.8,0.6,0.15999999999999964,1000.0,3.0,1.0,47.0,0.5,0.9999999999999999,0.5,0.5,0.9499999999999954,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
759,3.0,10.0,0.4,0.4,0.5,0.19999999999999996,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9599999999999997,500.0,1.0,1.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9699999999999955,800.0,2.0,1.0,7.0,0.6,0.9999999999999999,0.2,0.7,0.9899999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
760,3.0,11.0,0.5,0.5,0.3,0.4,0.0,28.0,0.4,0.9999999999999999,0.4,0.7,0.9299999999999949,800.0,2.0,1.0,49.0,0.4,0.9999999999999999,0.4,0.4,0.9999999999999953,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9099999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
761,3.0,12.0,0.5,0.5,0.4,0.19999999999999996,0.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9699999999999955,800.0,2.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9599999999999953,800.0,2.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9099999999999954,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
762,3.0,13.0,0.4,0.4,0.5,0.19999999999999996,0.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9499999999999997,500.0,1.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.9999999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
763,3.0,14.0,0.5,0.5,0.3,0.4,0.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999998,500.0,1.0,1.0,35.0,0.6,0.9999999999999999,0.5,0.5,0.9099999999999956,800.0,2.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9599999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
764,3.0,15.0,0.3,0.3,0.6,0.6,0.0,42.0,0.8,1.0,0.8,0.8,0.18999999999999692,1000.0,3.0,1.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9699999999999953,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.8799999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
765,3.0,16.0,0.6,0.6,0.5,0.19999999999999996,0.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9399999999999997,500.0,1.0,1.0,15.0,0.5,0.9999999999999999,0.5,0.2,0.959999999999995,800.0,2.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9699999999999951,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
766,3.0,17.0,0.5,0.5,0.5,0.5,0.0,26.0,0.1,0.9999999999999999,0.8,0.1,0.9699999999999996,500.0,1.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9299999999999952,800.0,2.0,1.0,48.0,0.5,0.9999999999999999,0.5,0.5,0.8899999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
767,3.0,18.0,0.5,0.5,0.6,0.19999999999999996,0.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.9499999999999953,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.8999999999999954,800.0,2.0,1.0,38.0,0.4,0.9999999999999999,0.4,0.6,0.9699999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
768,3.0,19.0,0.6,0.6,0.7,0.19999999999999996,0.0,32.0,0.4,0.9999999999999999,0.4,0.4,0.9999999999999951,800.0,2.0,1.0,29.0,0.5,0.9999999999999999,0.5,0.5,0.9299999999999949,800.0,2.0,1.0,20.0,0.5,0.9999999999999999,0.8,0.2,0.8699999999999956,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
769,3.0,20.0,0.7,0.7,0.8,0.20000000000000018,0.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.979999999999995,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9399999999999997,500.0,1.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9599999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
770,3.0,21.0,0.8,0.8,0.4,0.8,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.8999999999999952,800.0,2.0,1.0,19.0,0.5,0.9999999999999999,0.3,0.6,0.9199999999999955,800.0,2.0,1.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9499999999999953,800.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
771,3.0,22.0,0.4,0.4,0.5,0.19999999999999996,0.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9099999999999951,800.0,2.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9899999999999997,500.0,1.0,1.0,43.0,0.5,0.9999999999999999,0.5,0.5,0.9399999999999952,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
772,3.0,23.0,0.5,0.5,0.5,0.5,0.0,50.0,0.8,1.0,0.8,0.6,0.18999999999999967,1000.0,3.0,1.0,42.0,0.8,1.0,0.8,0.8,0.13999999999999688,1000.0,3.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9099999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
773,3.0,24.0,0.5,0.5,0.4,0.19999999999999996,0.0,44.0,0.1,0.9999999999999999,0.1,0.8,0.9799999999999998,500.0,1.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9399999999999952,800.0,2.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9999999999999952,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
774,3.0,25.0,0.4,0.4,0.5,0.19999999999999996,0.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9399999999999952,800.0,2.0,1.0,41.0,0.4,0.9999999999999999,0.4,0.8,0.899999999999995,800.0,2.0,1.0,17.0,0.2,0.9999999999999999,0.7,0.5,0.9599999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
775,3.0,26.0,0.5,0.5,0.3,0.4,0.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9599999999999997,500.0,1.0,1.0,10.0,0.5,0.9999999999999999,0.5,0.2,0.9299999999999952,800.0,2.0,1.0,23.0,0.4,0.9999999999999999,0.4,0.8,0.9299999999999953,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
776,3.0,27.0,0.3,0.3,0.6,0.6,0.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999996,500.0,1.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.9399999999999952,800.0,2.0,1.0,45.0,0.7,0.9999999999999999,0.7,0.7,0.08999999999999939,1000.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
777,3.0,28.0,0.6,0.6,0.5,0.19999999999999996,0.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9099999999999953,800.0,2.0,1.0,31.0,0.6,0.9999999999999999,0.2,0.2,0.9299999999999997,500.0,1.0,1.0,30.0,0.1,0.9999999999999999,0.7,0.1,0.9499999999999996,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
778,3.0,29.0,0.5,0.5,0.5,0.5,0.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9799999999999951,800.0,2.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9899999999999951,800.0,2.0,1.0,3.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999954,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
779,3.0,30.0,0.5,0.5,0.6,0.19999999999999996,0.0,8.0,0.4,0.9999999999999999,0.7,0.4,0.9899999999999951,800.0,2.0,1.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9399999999999952,800.0,2.0,1.0,1.0,0.1,0.9999999999999999,0.1,0.1,0.9599999999999997,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
780,3.0,31.0,0.6,0.6,0.7,0.19999999999999996,0.0,12.0,0.2,0.9999999999999999,0.7,0.8,0.8999999999999952,800.0,2.0,1.0,40.0,0.7,0.9999999999999999,0.2,0.2,0.9199999999999947,800.0,2.0,1.0,11.0,0.1,0.9999999999999999,0.4,0.4,0.9099999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
781,3.0,32.0,0.7,0.7,0.8,0.20000000000000018,0.0,27.0,0.8,0.9999999999999999,0.2,0.2,0.9099999999999953,800.0,2.0,1.0,18.0,0.4,0.9999999999999999,0.4,0.7,0.9199999999999949,800.0,2.0,1.0,16.0,0.1,0.9999999999999999,0.1,0.4,0.9599999999999997,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
782,3.0,33.0,0.8,0.8,0.4,0.8,0.0,33.0,0.5,0.9999999999999999,0.5,0.7,0.9299999999999952,800.0,2.0,1.0,22.0,0.2,0.9999999999999999,0.2,0.2,0.9799999999999998,500.0,1.0,1.0,21.0,0.1,0.9999999999999999,0.1,0.1,0.9799999999999996,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
783,3.0,34.0,0.4,0.4,0.5,0.19999999999999996,0.0,6.0,0.1,0.9999999999999999,0.1,0.1,0.9399999999999998,500.0,1.0,1.0,36.0,0.1,0.9999999999999999,0.1,0.1,0.9499999999999997,500.0,1.0,1.0,46.0,0.4,0.9999999999999999,0.4,0.4,0.9499999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
784,3.0,35.0,0.5,0.5,0.5,0.5,0.0,25.0,0.5,0.9999999999999999,0.5,0.5,0.8999999999999951,800.0,2.0,1.0,4.0,0.6,0.9999999999999999,0.5,0.5,0.9499999999999952,800.0,2.0,1.0,24.0,0.7,0.9999999999999999,0.5,0.7,0.9699999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
785,3.0,36.0,0.5,0.5,0.4,0.19999999999999996,0.0,13.0,0.4,0.9999999999999999,0.5,0.5,0.9199999999999954,800.0,2.0,1.0,14.0,0.5,0.9999999999999999,0.5,0.7,0.8899999999999951,800.0,2.0,1.0,9.0,0.7,0.9999999999999999,0.5,0.5,0.9599999999999951,800.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
